TradeID,Price,Quantity,Timestamp,Is_Sell_Order
1010300654,130.5700,7.79,1765422042042,True
1010300655,130.5800,81.49,1765422042219,False
1010300656,130.5900,67.21,1765422042266,False
1010300657,130.6000,2.04,1765422042301,False
1010300658,130.6000,0.56,1765422042356,True
1010300659,130.6000,8.60,1765422042538,True
1010300660,130.6100,1.91,1765422042651,False
1010300661,130.6100,0.10,1765422042856,False
1010300662,130.6100,2.78,1765422042999,False
1010300663,130.6000,0.09,1765422043042,True
1010300664,130.6000,3.57,1765422043318,True
1010300665,130.6000,12.19,1765422043556,True
1010300666,130.6100,5.50,1765422043698,False
1010300667,130.6100,86.71,1765422044048,False
1010300668,130.6200,173.92,1765422044291,False
1010300669,130.6300,198.20,1765422044291,False
1010300670,130.6400,88.88,1765422044291,False
1010300671,130.6300,342.67,1765422044299,True
1010300672,130.6200,1.27,1765422044352,True
1010300673,130.6200,7.65,1765422044375,False
1010300674,130.6100,2.46,1765422044499,True
1010300675,130.6200,5.50,1765422044789,False
1010300676,130.6200,13.66,1765422044945,False
1010300677,130.6100,0.26,1765422045077,True
1010300678,130.6200,0.41,1765422045255,False
1010300679,130.6200,0.55,1765422045446,False
1010300680,130.6100,1.01,1765422045459,True
1010300681,130.6200,0.16,1765422045515,False
1010300682,130.6100,6.08,1765422045535,True
1010300683,130.6200,2.12,1765422045883,False
1010300684,130.6100,0.88,1765422045949,True
1010300685,130.6100,0.09,1765422046084,True
1010300686,130.6200,68.54,1765422046287,False
1010300687,130.6200,1.92,1765422046511,True
1010300688,130.6300,11.54,1765422046578,False
1010300689,130.6400,35.27,1765422046614,False
1010300690,130.6300,42.00,1765422046621,True
1010300691,130.6300,0.19,1765422046739,True
1010300692,130.6400,1.32,1765422046746,False
1010300693,130.6300,0.06,1765422046754,True
1010300694,130.6400,16.43,1765422046927,False
1010300695,130.6400,8.32,1765422047037,False
1010300696,130.6400,10.00,1765422047186,False
1010300697,130.6300,67.35,1765422047242,True
1010300698,130.6200,4.14,1765422047264,True
1010300699,130.6200,0.06,1765422047535,False
1010300700,130.6200,0.04,1765422047637,False
1010300701,130.6200,30.52,1765422047760,False
1010300702,130.6200,0.10,1765422047796,True
1010300703,130.6300,1.66,1765422047854,False
1010300704,130.6300,4.34,1765422048167,True
1010300705,130.6200,16.95,1765422048298,True
1010300706,130.6100,0.12,1765422048595,True
